TIME,EURUSD,GBPUSD,AUDUSD,USDJPY,XAUUSD
2019.10.29 01:23:08,29.89,36.66,60.39,49.62,44.95
2019.10.29 01:28:08,29.89,36.66,60.39,49.62,44.95
2019.10.29 01:33:08,29.89,36.7,60.51,49.64,45.02
2019.10.29 01:38:08,29.89,36.7,60.51,49.64,45.02
2019.10.29 01:43:08,29.89,36.7,60.51,49.64,45.02
2019.10.29 01:48:08,29.89,36.7,60.51,49.64,45.02
2019.10.29 01:53:08,29.89,36.7,60.51,49.64,45.02
2019.10.29 01:58:09,29.89,36.7,60.51,49.64,45.02
2019.10.29 02:03:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:08:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:13:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:18:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:23:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:28:08,29.89,36.69,60.58,49.65,45.03
2019.10.29 02:33:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 02:38:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 02:43:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 02:48:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 02:53:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 02:58:09,29.89,36.69,60.64,49.66,45.04
2019.10.29 03:03:08,29.89,36.69,60.64,49.66,45.04
2019.10.29 03:08:08,29.89,36.78,60.61,50.08,45.08
2019.10.29 03:13:08,29.89,36.78,60.61,50.08,45.08
2019.10.29 03:18:08,29.89,36.78,60.61,50.08,45.08
2019.10.29 03:23:08,29.89,36.78,60.61,50.08,45.08
2019.10.29 03:28:08,29.89,36.78,60.61,50.08,45.08
2019.10.29 03:33:08,29.86,36.83,60.64,50.09,45.2
2019.10.29 03:38:08,29.86,36.83,60.64,50.09,45.2
2019.10.29 03:43:08,29.86,36.83,60.64,50.09,45.2
2019.10.29 03:48:09,29.86,36.83,60.64,50.09,45.2
2019.10.29 03:53:08,29.86,36.83,60.64,50.09,45.2
2019.10.29 03:58:08,29.86,36.83,60.64,50.09,45.2
2019.10.29 04:03:08,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:08:08,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:13:08,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:18:08,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:23:08,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:28:14,29.84,36.83,60.64,50.03,45.23
2019.10.29 04:33:09,29.82,36.84,61.21,50.01,45.12
2019.10.29 04:38:12,29.82,36.84,61.21,50.01,45.12
2019.10.29 04:43:11,29.82,36.84,61.21,50.01,45.12
2019.10.29 04:48:09,29.82,36.84,61.21,50.01,45.12
2019.10.29 04:53:08,29.82,36.84,61.21,50.01,45.12
2019.10.29 04:58:08,29.82,36.84,61.21,50.01,45.12
2019.10.29 05:03:08,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:08:08,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:13:08,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:18:09,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:23:08,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:28:08,29.83,36.84,61.18,49.99,45.03
2019.10.29 05:33:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 05:38:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 05:43:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 05:48:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 05:53:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 05:58:08,29.85,36.84,61.19,49.99,45.03
2019.10.29 06:03:08,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:08:08,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:13:08,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:18:09,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:23:08,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:28:08,29.85,36.84,61.19,49.19,45.02
2019.10.29 06:33:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 06:38:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 06:43:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 06:48:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 06:53:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 06:58:08,29.9,36.85,61.17,49.28,45.01
2019.10.29 07:03:08,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:08:08,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:13:09,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:18:08,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:23:08,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:28:08,29.95,36.91,61.26,49.25,44.99
2019.10.29 07:33:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 07:38:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 07:43:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 07:48:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 07:53:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 07:58:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 08:03:08,30.05,37.03,62.13,49.33,44.99
2019.10.29 08:08:08,30.05,37.03,62.12,50.13,45.02
2019.10.29 08:13:09,30.05,37.03,62.12,50.13,45.02
2019.10.29 08:18:08,30.05,37.03,62.12,50.13,45.02
2019.10.29 08:23:08,30.05,37.03,62.12,50.13,45.02
2019.10.29 08:28:08,30.05,37.03,62.12,50.13,45.02
2019.10.29 08:33:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 08:38:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 08:43:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 08:48:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 08:53:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 08:58:08,30.07,37.06,62.11,50.18,45.07
2019.10.29 09:03:08,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:08:08,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:13:09,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:18:08,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:23:08,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:28:08,30.1,37.2,61.76,50.3,45.24
2019.10.29 09:33:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 09:38:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 09:43:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 09:48:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 09:53:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 09:58:08,30.13,37.07,61.74,49.91,45.3
2019.10.29 10:03:08,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:08:09,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:13:08,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:18:08,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:23:08,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:28:08,30.14,37.18,61.63,50.63,44.84
2019.10.29 10:33:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 10:38:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 10:43:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 10:48:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 10:53:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 10:58:08,30.4,37.16,61.49,50.81,44.71
2019.10.29 11:03:08,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:08:09,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:13:08,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:18:08,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:23:08,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:28:08,30.39,37.17,61.5,50.75,44.59
2019.10.29 11:33:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 11:38:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 11:43:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 11:48:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 11:53:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 11:58:08,30.45,36.8,61.5,50.62,44.63
2019.10.29 12:03:09,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:08:08,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:13:08,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:18:08,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:23:08,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:28:08,30.48,37.0,61.47,50.54,44.52
2019.10.29 12:33:08,30.56,37.17,61.45,50.54,44.52
2019.10.29 12:38:08,30.56,37.17,61.45,50.54,44.52
2019.10.29 12:43:08,30.56,37.17,61.45,50.54,44.52
2019.10.29 12:48:08,30.56,37.17,61.45,50.54,44.52
2019.10.29 12:53:08,30.56,37.17,61.45,50.54,44.52
2019.10.29 12:58:09,30.56,37.17,61.45,50.54,44.52
2019.10.29 13:03:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:08:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:13:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:18:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:23:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:28:08,30.35,37.16,61.42,50.73,44.14
2019.10.29 13:33:08,26.46,37.69,61.45,50.81,44.19
2019.10.29 13:38:08,26.46,37.69,61.45,50.81,44.19
2019.10.29 13:43:08,26.46,37.69,61.45,50.81,44.19
2019.10.29 13:48:08,26.46,37.69,61.45,50.81,44.19
2019.10.29 13:53:08,26.46,37.69,61.45,50.81,44.19
2019.10.29 13:58:09,26.46,37.69,61.45,50.81,44.19
2019.10.29 14:03:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:08:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:13:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:18:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:23:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:28:08,26.47,37.62,61.63,50.8,44.23
2019.10.29 14:33:08,26.56,37.59,61.6,50.82,46.93
2019.10.29 14:38:08,26.56,37.59,61.6,50.82,46.93
2019.10.29 14:43:08,26.56,37.59,61.6,50.82,46.93
2019.10.29 14:48:09,26.56,37.59,61.6,50.82,46.93
2019.10.29 14:53:08,26.56,37.59,61.6,50.82,46.93
2019.10.29 14:58:08,26.56,37.59,61.6,50.82,46.93
2019.10.29 15:03:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:08:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:13:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:18:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:23:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:28:08,26.33,37.7,61.36,50.94,46.91
2019.10.29 15:33:08,26.33,37.75,61.33,50.76,47.08
2019.10.29 15:38:09,26.33,37.75,61.33,50.76,47.08
2019.10.29 15:43:08,26.33,37.75,61.33,50.76,47.08
2019.10.29 15:48:08,26.33,37.75,61.33,50.76,47.08
2019.10.29 15:53:08,26.33,37.75,61.33,50.76,47.08
2019.10.29 15:58:08,26.33,37.75,61.33,50.76,47.08
2019.10.29 16:03:08,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:08:08,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:13:08,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:18:08,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:23:09,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:28:08,26.3,37.48,61.34,50.68,47.08
2019.10.29 16:33:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 16:38:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 16:43:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 16:48:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 16:53:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 16:58:08,26.07,32.11,61.57,50.35,47.23
2019.10.29 17:03:09,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:08:08,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:13:08,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:18:08,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:23:08,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:28:08,26.02,30.91,61.3,50.34,47.24
2019.10.29 17:33:08,25.89,30.71,61.08,50.31,47.14
2019.10.29 17:38:09,25.89,30.71,61.08,50.31,47.14
2019.10.29 17:43:08,25.89,30.71,61.08,50.31,47.14
2019.10.29 17:48:08,25.89,30.71,61.08,50.31,47.14
2019.10.29 17:53:08,25.89,30.71,61.08,50.31,47.14
2019.10.29 17:58:08,25.89,30.71,61.08,50.31,47.14
2019.10.29 18:03:08,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:08:08,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:13:08,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:18:09,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:23:08,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:28:08,25.86,30.86,60.8,50.06,47.04
2019.10.29 18:33:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 18:38:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 18:43:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 18:48:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 18:53:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 18:58:08,25.72,30.9,60.73,49.85,47.04
2019.10.29 19:03:08,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:08:08,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:13:09,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:18:08,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:23:08,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:28:08,25.76,30.93,60.73,49.86,47.18
2019.10.29 19:33:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 19:38:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 19:43:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 19:48:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 19:53:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 19:58:08,25.71,30.9,60.68,49.86,46.84
2019.10.29 20:03:09,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:08:08,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:13:08,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:18:13,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:23:09,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:28:08,25.68,30.95,60.73,49.9,47.01
2019.10.29 20:33:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 20:38:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 20:43:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 20:48:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 20:53:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 20:58:08,25.69,30.87,60.8,49.91,47.03
2019.10.29 21:03:09,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:08:08,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:13:08,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:18:08,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:23:08,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:28:08,25.69,30.89,60.8,49.73,47.05
2019.10.29 21:33:08,25.69,30.89,60.81,49.85,47.13
2019.10.29 21:38:08,25.69,30.89,60.81,49.85,47.13
2019.10.29 21:43:08,25.69,30.89,60.81,49.85,47.13
2019.10.29 21:48:09,25.69,30.89,60.81,49.85,47.13
2019.10.29 21:53:08,25.69,30.89,60.81,49.85,47.13
2019.10.29 21:58:08,25.69,30.89,60.81,49.85,47.13
2019.10.29 22:03:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:08:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:13:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:18:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:23:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:28:08,25.7,30.87,60.81,49.84,47.13
2019.10.29 22:33:09,25.68,30.87,60.79,49.84,47.12
2019.10.29 22:38:08,25.68,30.87,60.79,49.84,47.12
2019.10.29 22:43:08,25.68,30.87,60.79,49.84,47.12
2019.10.29 22:48:08,25.68,30.87,60.79,49.84,47.12
2019.10.29 22:53:08,25.68,30.87,60.79,49.84,47.12
2019.10.29 22:58:08,25.68,30.87,60.79,49.84,47.12
2019.10.29 23:03:08,25.66,30.89,60.79,49.79,47.12
2019.10.29 23:08:08,25.66,30.89,60.79,49.79,47.12
2019.10.29 23:13:08,25.66,30.89,60.79,49.79,47.12
2019.10.29 23:18:08,25.66,30.89,60.79,49.79,47.12
2019.10.29 23:23:14,,,,,
2019.10.29 23:28:08,25.66,30.89,60.79,49.79,47.12
2019.10.29 23:33:09,26.29,32.65,60.03,50.4,48.2
2019.10.29 23:38:08,26.29,32.65,60.03,50.4,48.2
2019.10.29 23:43:08,26.29,32.65,60.03,50.4,48.2
2019.10.29 23:48:08,26.29,32.65,60.03,50.4,48.2
2019.10.29 23:53:08,26.29,32.65,60.03,50.4,48.2
2019.10.29 23:58:08,26.29,32.65,60.03,50.4,48.2
2019.10.30 00:03:08,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:08:08,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:13:09,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:18:08,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:23:08,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:28:08,26.42,32.69,59.72,50.1,48.85
2019.10.30 00:33:08,26.42,32.69,59.72,50.07,48.79
2019.10.30 00:38:15,26.42,32.69,59.72,50.07,48.79
2019.10.30 00:43:09,26.42,32.69,59.72,50.07,48.79
2019.10.30 00:48:15,26.42,32.69,59.72,50.07,48.79
2019.10.30 00:53:10,26.42,32.69,59.72,50.07,48.79
2019.10.30 00:58:10,26.42,32.69,59.72,50.07,48.79
2019.10.30 01:03:14,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:08:09,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:13:08,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:18:08,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:23:08,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:28:08,26.43,32.69,59.72,50.13,48.8
2019.10.30 01:33:09,26.44,32.63,59.74,50.04,48.81
2019.10.30 01:38:08,26.44,32.63,59.74,50.04,48.81
2019.10.30 01:43:08,26.44,32.63,59.74,50.04,48.81
2019.10.30 01:48:08,26.44,32.63,59.74,50.04,48.81
2019.10.30 01:53:08,26.44,32.63,59.74,50.04,48.81
2019.10.30 01:58:08,26.44,32.63,59.74,50.04,48.81
2019.10.30 02:03:08,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:08:08,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:13:08,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:18:08,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:23:08,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:28:09,26.43,32.64,59.74,50.02,48.81
2019.10.30 02:33:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 02:38:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 02:43:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 02:48:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 02:53:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 02:58:08,26.45,32.64,60.12,50.09,48.92
2019.10.30 03:03:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:08:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:13:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:18:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:23:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:28:09,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:33:08,26.46,32.64,60.16,50.06,48.95
2019.10.30 03:38:08,26.46,32.64,60.42,50.05,48.96
2019.10.30 03:43:08,26.46,32.64,60.42,50.05,48.96
2019.10.30 03:48:08,26.46,32.64,60.42,50.05,48.96
2019.10.30 03:53:08,26.46,32.64,60.42,50.05,48.96
2019.10.30 03:58:08,26.46,32.64,60.42,50.05,48.96
2019.10.30 04:03:08,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:08:08,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:13:08,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:18:08,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:23:09,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:28:08,26.48,32.64,60.35,49.95,48.89
2019.10.30 04:33:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 04:38:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 04:43:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 04:48:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 04:53:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 04:58:08,26.42,32.65,60.37,49.95,48.91
2019.10.30 05:03:08,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:08:08,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:13:08,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:18:08,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:23:09,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:28:08,26.43,32.63,60.41,49.96,48.91
2019.10.30 05:33:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 05:38:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 05:43:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 05:48:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 05:53:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 05:58:08,26.43,32.63,60.41,49.92,48.91
2019.10.30 06:03:08,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:08:08,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:13:08,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:18:08,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:23:09,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:28:08,26.44,32.65,60.39,49.92,48.94
2019.10.30 06:33:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 06:38:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 06:43:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 06:48:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 06:53:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 06:58:08,26.44,32.65,60.4,49.92,48.94
2019.10.30 07:03:08,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:08:08,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:13:08,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:18:09,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:23:08,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:28:08,26.44,32.65,60.4,49.9,48.91
2019.10.30 07:33:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 07:38:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 07:43:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 07:48:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 07:53:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 07:58:08,26.44,32.65,60.4,49.91,48.83
2019.10.30 08:03:08,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:08:08,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:13:08,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:18:09,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:23:08,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:28:08,26.45,32.68,60.4,49.88,48.66
2019.10.30 08:33:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 08:38:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 08:43:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 08:48:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 08:53:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 08:58:08,26.49,32.82,60.4,49.66,48.73
2019.10.30 09:03:08,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:08:08,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:13:08,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:18:09,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:23:08,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:28:08,26.63,32.94,60.36,49.66,48.85
2019.10.30 09:33:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 09:38:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 09:43:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 09:48:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 09:53:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 09:58:08,26.63,32.96,60.27,49.66,49.03
2019.10.30 10:03:08,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:08:09,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:13:08,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:18:08,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:23:08,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:28:08,26.67,32.88,60.23,49.6,48.98
2019.10.30 10:33:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 10:38:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 10:43:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 10:48:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 10:53:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 10:58:08,26.73,32.72,60.1,49.68,49.23
2019.10.30 11:03:08,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:08:09,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:13:08,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:18:08,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:23:08,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:28:08,26.61,32.88,60.15,49.6,49.24
2019.10.30 11:33:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 11:38:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 11:43:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 11:48:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 11:53:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 11:58:08,26.51,32.96,60.14,48.89,49.33
2019.10.30 12:03:08,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:08:09,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:13:08,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:18:08,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:23:08,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:28:08,26.5,33.05,60.1,48.91,49.4
2019.10.30 12:33:08,26.52,32.72,60.04,49.09,49.4
